Date,Location,MinTemp,MaxTemp,Rainfall,Evaporation,Sunshine,WindGustDir,WindGustSpeed,WindDir9am,WindDir3pm,WindSpeed9am,WindSpeed3pm,Humidity9am,Humidity3pm,Pressure9am,Pressure3pm,Cloud9am,Cloud3pm,Temp9am,Temp3pm,RainToday,RainTomorrow
7/16/2014,Cairns,20.1,27.5,0,5.2,10.5,SSE,33,SSE,ESE,19,17,71,51,1018.5,1015.5,1,1,22.8,26.3,No,No
3/11/2014,Perth,16.7,33.6,0,8.4,11,SE,33,E,ESE,13,11,50,25,1022.3,1018,1,2,22.4,32.9,No,No
4/7/2012,PerthAirport,12.2,30.1,0,6.2,9.8,ENE,43,ENE,SSE,26,11,35,27,1021.3,1017,1,4,18.8,30.1,No,No
10/20/2014,Melbourne,10.8,21.2,0,6.4,12.8,SSE,44,SE,S,28,28,47,29,1030.3,1027.3,1,1,13.2,20.2,No,No
9/2/2013,Woomera,13.7,32.5,0,10,10.9,NE,41,E,ENE,9,17,30,9,1027.1,1023.7,0,0,21.5,31.8,No,No
11/27/2009,Cobar,15.4,33,2,4.8,12.6,NNW,41,NW,W,6,20,41,24,1012.5,1009.4,0,1,24.8,30.6,Yes,No
9/6/2016,Melbourne,9.2,21.5,0,3.6,7.9,S,26,NNE,SSW,9,13,75,50,1029.7,1027.2,7,5,13.3,19.5,No,No
1/9/2009,Hobart,8.6,17.9,0.8,1.2,5.8,WSW,41,SW,ESE,20,13,42,35,1021.1,1019.2,6,3,12.8,17.3,No,No
7/1/2015,Woomera,2.6,17.3,0,2,8.2,WSW,30,NNE,WSW,4,20,69,33,1031,1027.7,1,0,8.5,16,No,No
3/12/2011,Perth,16.9,27,0,9.6,10.8,SSW,43,S,SSW,9,24,55,38,1017.3,1015.6,1,3,21,25.7,No,No
8/15/2012,Canberra,-2.4,17.2,0,3.4,7.6,WNW,44,E,WNW,6,30,78,38,1016.7,1013.2,4,2,6.5,14.3,No,No
7/18/2016,Watsonia,3.5,16.9,0,4.6,5.1,NNE,50,NNE,NNW,24,17,72,73,1019.8,1017.6,7,6,14.6,15.7,No,No
8/17/2011,Townsville,13,25.6,0,6.4,9.1,ENE,35,SE,NE,15,26,70,61,1018,1014.5,1,2,21.1,23.5,No,No
10/26/2016,Melbourne,16.5,18.5,0,7.2,1.5,N,33,W,S,9,17,67,92,1009.7,1012.5,7,8,16.9,13.3,No,No
4/22/2015,Perth,8.9,27.1,0,6.2,10.5,WSW,24,SSE,WSW,4,13,46,44,1021.2,1018.5,0,1,19.3,25.5,No,No
4/6/2016,Hobart,13,18,0,6.2,3,SSW,41,SW,SW,6,20,65,56,1009.9,1009.8,7,6,13.8,14.3,No,No
4/9/2010,MelbourneAirport,9.9,22.3,0,2.6,2.3,N,26,N,W,9,13,89,52,1015.6,1011.8,7,7,14.8,21.1,No,No
5/1/2017,Hobart,10.7,20,0,3.8,3.2,NW,65,NNW,NNW,6,11,65,50,1003.6,1004.1,7,7,15.4,16.4,No,No
5/25/2015,Nuriootpa,8.2,18.3,0,0.4,7.9,N,24,NE,NE,9,9,66,48,1029.5,1026,3,5,13.6,17.7,No,No
11/19/2010,NorfolkIsland,17.7,23,0.2,3.6,7.8,WSW,26,WSW,WSW,13,15,73,64,1017.2,1016.1,6,7,20.7,22.4,No,No
5/27/2013,PerthAirport,12.8,23.4,0,3.2,8.3,WNW,35,N,WNW,9,20,73,46,1014.6,1012.2,2,1,17.6,22.1,No,Yes
2/21/2014,Brisbane,24.6,34,0,9.6,9.1,SSE,31,SW,E,6,15,64,64,1012,1009.9,6,4,30.3,30.5,No,Yes
5/9/2014,Hobart,2.4,16.1,0,1.2,7.8,NNW,41,NNW,N,28,13,93,49,1022.5,1017.9,1,4,4.1,15.6,No,Yes
2/20/2011,Brisbane,22.1,35.3,0,3.6,12.3,ENE,20,WSW,NE,4,9,55,51,1011.9,1007.3,0,1,28.7,33.6,No,No
12/21/2013,NorfolkIsland,17.2,23.1,0,9.2,11,SE,39,SSE,SE,20,22,57,57,1016.8,1015.5,1,2,20.6,22.3,No,No
6/18/2009,Brisbane,12,21.1,0,2.4,4.9,SSW,22,WSW,SSE,9,9,70,60,1022.3,1020.2,2,7,16.2,19.4,No,No
1/21/2013,Portland,13.9,20.7,0,6.8,10.8,SSW,28,SE,SSW,11,17,75,61,1012.9,1011.4,8,7,17.1,19.4,No,No
5/14/2012,Canberra,-4.7,14,0,2,9.7,S,37,SSW,SSE,15,17,69,37,1023.2,1022.6,1,1,5.7,13,No,No
9/11/2011,Woomera,8,18.5,0,6.8,10.4,SSW,41,SSW,SSW,20,22,62,91,1027.4,1025.1,1,1,12.6,17.4,No,No
8/3/2010,WaggaWagga,3,16.2,0,1.4,8.3,SW,30,NE,W,2,13,74,51,1022.8,1019.8,0,3,8.6,15.3,No,No
5/31/2016,Perth,5,20.6,0,2.2,9.2,SSW,22,ENE,SSW,4,13,69,43,1021.3,1019.1,1,6,12.4,19.7,No,No
2/11/2014,WaggaWagga,19.1,38.4,0,11.6,12.9,WSW,41,ENE,WSW,22,17,49,14,1014.4,1010,0,1,23.7,36.4,No,No
1/12/2009,Cobar,20.9,37.8,0,12.8,13.2,E,30,SE,ENE,11,7,27,9,1012.6,1010.1,0,1,29.8,36.4,No,No
1/4/2013,Perth,18.3,25.6,0,8,12.4,SSW,39,SSW,SW,15,19,47,46,1015,1013,4,0,22.8,24,No,No
6/4/2010,Woomera,7,18,0,2.4,8.5,SE,24,S,SW,7,11,86,42,1025.9,1023.2,1,3,11.1,17.7,No,No
12/4/2011,SydneyAirport,14.7,19.2,0,7.2,3.9,SSE,65,S,S,30,43,77,70,1014.9,1015.3,4,7,19.1,16.8,No,Yes
1/25/2016,Hobart,12.2,17.8,0.6,6.2,5.2,SE,37,SW,SSE,17,24,56,43,1018.8,1019.2,7,5,14.3,16.9,No,No
6/7/2015,Mildura,5.2,15.9,0,1.4,7.7,N,33,N,N,13,17,83,57,1027.3,1023.3,2,6,9,15,No,No
2/20/2015,WaggaWagga,20.3,34,0,7.4,10.7,ENE,33,E,E,17,9,54,27,1016.1,1012.8,1,7,24.8,32.5,No,No
5/31/2015,Watsonia,11.6,16.7,0,4.4,3.3,SSW,43,NNW,W,20,15,73,79,1014,1011.3,6,7,12.3,12.4,No,Yes
10/12/2013,Sydney,14.3,24.7,0,5.8,11.2,ENE,31,WNW,ENE,13,24,63,62,1016,1009.5,0,0,18.5,23.3,No,No
4/7/2013,Perth,17.7,31.7,0,7,9.8,SE,31,ESE,NE,15,7,64,35,1018.3,1013.7,1,1,21.5,30.7,No,No
3/24/2013,Townsville,23.6,30.8,0,7.2,9,ENE,39,SE,ENE,13,30,68,61,1015.4,1011.9,6,3,27.7,30.3,No,No
11/25/2010,SydneyAirport,18.7,28.2,0,8.8,12.1,NE,54,NE,NNE,9,33,57,47,1020.5,1017.4,1,1,24.6,27.8,No,No
2/24/2012,Portland,9,35.5,0,4,12.3,N,43,NNE,S,11,9,88,25,1018.4,1016.2,0,0,13.9,33.4,No,No
2/28/2009,Perth,15.4,36.8,0,6.6,9.2,NNE,37,E,ESE,13,9,52,23,1009.4,1005.7,6,3,21.8,35.4,No,No
11/30/2015,WaggaWagga,9.5,31.2,0,7,11,WNW,35,NE,NW,9,15,45,19,1011.6,1008.5,0,1,20.8,29.5,No,No
4/2/2013,Townsville,23.5,31.1,0,6.4,10.8,NE,24,S,NNE,7,15,67,58,1013.9,1011,6,2,28.2,30,No,No
10/16/2013,Brisbane,16,26.6,0,6.6,8.8,NNE,31,N,NE,7,15,54,51,1023.7,1019.1,2,6,23.2,24,No,No
7/10/2013,Darwin,22.2,33,0,7.8,10.9,ESE,50,E,E,33,28,59,25,1013.3,1009.4,5,1,25.1,32.1,No,No
2/4/2017,MelbourneAirport,11.6,36.5,0,7.4,11.8,NNW,50,NE,NW,4,28,74,10,1011.9,1007.7,3,2,18.7,34.8,No,No
3/8/2013,WaggaWagga,18.5,32.1,0,7,11.9,ENE,35,E,E,17,13,55,27,1020.2,1016.6,1,1,23.4,31.4,No,No
12/11/2008,MountGambier,6.2,25.8,0,5,10.8,ESE,35,ESE,E,26,15,56,25,1014.8,1010.3,1,1,14.7,24.7,No,No
5/11/2015,SydneyAirport,15.4,22.2,0,5,10.2,WNW,67,NW,WSW,20,39,38,37,1010.3,1009.8,1,1,18.8,21.3,No,No
1/3/2011,PerthAirport,25.4,36.4,0,10.4,6.3,WSW,35,N,WSW,19,20,45,37,1010.5,1007.8,6,3,30.9,35.2,No,No
2/18/2011,MountGambier,16.5,20.4,0,2.6,0,E,44,ESE,E,24,15,87,92,1013.4,1009.5,8,8,17.5,19.2,No,Yes
11/25/2012,MelbourneAirport,14.8,21.9,0,10,6.1,SSE,33,SSW,SSE,15,19,76,56,1016.3,1016.7,8,6,15.9,20.5,No,No
12/3/2015,Perth,21,29.4,0,9.4,9.8,SSW,39,WNW,SW,6,19,45,56,1009.1,1009.2,2,7,27.9,24.2,No,No
9/10/2014,Moree,16.1,25.4,0,7.8,10.5,NNE,56,NW,WSW,22,31,45,16,1014,1013.1,2,1,21.1,24.7,No,No
6/18/2013,SydneyAirport,8.6,17,0,1.6,8,S,46,W,SSW,26,28,61,60,1013.4,1012.2,1,2,12.2,15.8,No,Yes
8/22/2015,Darwin,20.6,30.5,0,6,9.9,N,33,E,NNW,15,24,77,54,1017.8,1012.6,3,1,24.7,29.8,No,No
10/15/2015,Cairns,18.6,29.5,0,9.8,10.7,SE,50,SSE,ESE,24,31,58,49,1019.8,1015.8,5,3,26,27.9,No,Yes
5/5/2008,Canberra,0.4,19,0,3.4,8.3,NW,39,NE,WNW,2,19,76,41,1019.8,1015.8,6,5,7.7,18.5,No,No
6/1/2017,SydneyAirport,7.9,16.1,0,4.8,9.7,W,46,W,SSW,24,30,57,57,1032.7,1031.2,1,1,11.4,15.8,No,No
11/4/2014,Perth,10.3,27.8,0,7.2,12.6,SW,31,SE,SSW,9,19,54,45,1022.9,1019.7,1,6,20.6,24.5,No,No
1/2/2015,SydneyAirport,21.1,27.5,0.2,9.2,3.6,S,50,SSW,S,13,24,77,86,1019.1,1018,7,7,22.4,23.3,No,No
3/13/2012,Portland,10.6,32.3,0,4.4,8.4,NW,41,N,NNW,15,20,65,21,1015.5,1012.1,3,4,15.2,29.7,No,No
12/23/2011,Townsville,24,32.2,0,8,10.9,ENE,33,E,ENE,13,26,60,61,1006.5,1002.5,6,2,29,30.2,No,No
1/30/2010,MountGambier,7.9,30.1,0,4.8,13,W,37,E,W,26,9,63,11,1015.2,1011.4,3,5,15.8,29.7,No,No
3/16/2017,Mildura,22,29.2,0,9.2,11.4,S,43,SSW,SSW,20,20,58,30,1010.8,1012,3,0,22.3,28.6,No,No
1/12/2009,Canberra,13.8,27.3,2,8,13.3,ENE,43,SSE,NE,4,20,74,45,1014.9,1013.8,1,1,19.6,26,Yes,No
11/28/2009,Cairns,21.3,29.5,0,6.4,10.5,NNE,30,E,N,7,13,64,66,1012.7,1008.9,7,8,28.3,28.3,No,No
10/22/2009,Perth,12.3,23.5,0,7,11.3,SW,33,S,SW,9,15,63,54,1017.3,1015.2,1,4,16.8,22.6,No,No
10/17/2009,MountGambier,8.5,13.9,1.2,1.4,0.6,SW,33,SSW,SSW,13,17,74,67,1028,1027.8,7,7,11.6,12.3,Yes,No
3/26/2017,Melbourne,19.3,26.7,0,4.8,5.1,SSW,22,SE,SSW,7,11,74,66,1014.9,1012.4,8,5,20.1,23.8,No,No
6/20/2014,MountGambier,8.7,15.4,0.2,0.8,2.9,N,41,N,NW,24,26,88,87,1009.6,1008.4,6,7,9.7,14.4,No,Yes
5/3/2010,Melbourne,9.2,23,0,1.6,8.3,N,70,N,N,11,37,78,38,1025.4,1019.1,7,4,11.6,22.2,No,No
6/19/2014,SydneyAirport,9.8,21.2,0,1.8,8.5,NNW,28,WNW,NE,17,20,68,53,1027.7,1022.8,3,3,14.4,19.7,No,No
12/23/2016,Sydney,20.8,24.4,0,7.6,7.9,ENE,48,NE,NE,20,28,56,56,1019.3,1016.6,5,2,23,23.8,No,No
9/17/2011,Darwin,22.3,33.5,0,6.2,8.9,WNW,31,SE,NNW,7,24,66,73,1013.8,1009.9,6,6,27.3,29.9,No,No
10/29/2014,Watsonia,8.9,23.6,0.8,4.4,8.3,SSW,44,W,W,7,11,73,43,1019.1,1015.3,7,2,13.2,21.4,No,No
1/6/2012,Mildura,14,29.8,0,11.4,12.5,SSE,33,ESE,ESE,20,9,44,17,1017.7,1012.9,1,7,18.2,28.1,No,No
3/30/2015,MountGambier,9.3,22.9,0.2,4,8.4,WSW,30,N,WSW,7,17,100,48,1024.8,1023.9,7,4,12.5,22,No,No
1/28/2010,Brisbane,24.1,33.8,0,6.8,9.9,ENE,28,E,NE,7,17,58,44,1011.3,1007.9,4,3,29.7,32.2,No,Yes
11/19/2014,Hobart,10.8,27.3,0,5,10.3,NNW,54,NNW,NW,17,22,48,22,1015.5,1009.1,5,7,17.1,26.4,No,No
3/6/2010,Townsville,24.1,34.6,0,7.2,12,S,35,SSW,S,13,15,55,38,1010.3,1006.6,1,3,29.8,33.7,No,No
3/15/2011,Moree,20.1,34.1,0,8.8,11.1,NE,39,NNE,E,15,9,64,36,1018.9,1014.7,0,2,23.5,31.3,No,No
11/12/2015,Brisbane,17.2,26.4,0,7.2,7.8,E,26,ESE,ENE,11,9,60,60,1021.2,1018.1,7,7,24.2,24.6,No,No
7/14/2012,PerthAirport,2.5,18.3,0,2.2,8.7,WSW,26,N,W,13,17,85,50,1027.5,1024.9,6,3,9.1,18,No,No
1/23/2010,NorfolkIsland,18.1,24.6,0,8.6,10.3,SSE,33,SSW,S,19,24,81,59,1013.2,1011.8,7,7,20.5,23.1,No,No
10/16/2014,Townsville,15.8,29.1,0,11.6,11.7,NE,39,SE,ENE,11,30,39,39,1018,1013.9,0,0,24.8,27.8,No,No
2/16/2015,Perth,17.1,34,0,9.8,11.6,E,35,E,SW,13,15,49,33,1015.8,1012.2,5,6,22.5,33.1,No,No
5/22/2012,CoffsHarbour,11.7,23.1,0,1.4,8.5,NNW,26,NW,SE,9,13,56,50,1024.9,1022.1,1,2,20.1,21.6,No,No
6/16/2009,AliceSprings,2.7,17,0,3.8,9.5,SE,39,WNW,SSE,2,15,68,33,1024.2,1021.6,5,1,9.1,16.7,No,No
3/14/2016,Portland,14.4,18.4,1.2,4.2,4.3,SE,52,SSE,SSE,15,26,79,60,1022.7,1022.9,8,8,15.3,17.3,Yes,No
11/11/2014,Brisbane,18.8,29.9,0,9,10.2,NE,28,ENE,ENE,6,13,53,52,1016.6,1013.8,1,1,25.9,28.1,No,No
6/11/2013,AliceSprings,8.7,27,0,3.2,9.7,SSW,41,WNW,SW,9,24,65,26,1017.6,1014.9,1,4,17.7,26.1,No,No
2/28/2014,PerthAirport,17.1,36.7,0,9,12.1,ENE,41,ENE,E,24,19,23,10,1018.1,1014.7,0,0,27.8,36.3,No,No
12/22/2013,AliceSprings,23,33.2,1,12.8,0.5,W,69,ESE,ENE,13,11,57,37,1009.3,1005.9,7,7,26.3,31.7,No,Yes
7/29/2016,Melbourne,10.2,15.3,0,2.2,0.5,NNW,31,N,WNW,15,11,76,67,1021.4,1019.3,7,7,11.8,15.2,No,Yes
11/21/2013,Nuriootpa,8.9,19.7,0,8,8.3,SE,43,SSE,SW,15,15,58,30,1014.7,1012.2,7,4,11,17.9,No,No
8/30/2013,Brisbane,13.1,25.4,0,4.8,10.3,NNE,26,SW,NNE,4,9,71,53,1024,1019.5,1,1,19.7,23.6,No,No
5/11/2013,SydneyAirport,12.8,21.8,0,2,4.3,ENE,39,NW,NE,11,28,74,67,1030.3,1027.4,5,6,17.7,20.9,No,No
3/6/2016,Brisbane,19.6,30.5,1.8,5.6,10,E,26,W,E,6,11,69,54,1021.4,1018.3,6,4,25.4,29,Yes,Yes
9/24/2012,Sydney,13.5,24.4,0,8.2,11.2,W,48,WSW,E,26,17,31,29,1012.6,1010.6,1,1,17.3,21.7,No,No
9/22/2010,Townsville,23.9,29.8,0.8,6.8,7,ENE,41,ESE,ENE,19,30,80,71,1018,1014.6,7,3,26.1,28.2,No,Yes
11/20/2009,Townsville,24.4,31.1,0,10.4,12.1,ENE,37,E,ENE,20,28,57,64,1014.1,1011,2,1,29.1,28.4,No,No
5/15/2012,Woomera,6,20.1,0,4,10.4,SE,28,E,S,15,6,58,27,1029.5,1026,0,0,11.3,19.7,No,No
9/7/2009,Townsville,19.3,29.3,0,6.2,10.2,NNW,35,NNW,NNE,17,24,67,56,1014.5,1011.3,4,3,25.6,27.9,No,No
6/11/2010,SydneyAirport,6.4,18,0,3.2,9.8,WSW,43,NW,SW,13,20,55,38,1020,1016.1,1,1,10.5,17.2,No,No
9/9/2016,SydneyAirport,15.3,24.8,0,5,8.9,NE,59,SSW,NE,2,35,56,57,1021.8,1015.6,6,4,20.7,22.5,No,Yes
8/2/2014,SydneyAirport,7.2,13.8,0,6.4,10,SSW,52,W,S,35,33,38,45,1024.7,1026.9,1,1,10.5,13.5,No,No
9/18/2010,Darwin,23.7,32.9,0,7.6,9.5,NW,33,ENE,WNW,7,26,61,55,1012,1007.4,2,1,29.4,31.8,No,No
3/19/2009,Cobar,15.3,32.3,0,6,11.3,SW,24,E,SSW,4,9,39,16,1014.7,1012.7,5,1,21.3,30.8,No,No
5/4/2010,Perth,7.9,21.8,0,3.6,9.8,SSE,28,E,SE,15,11,53,33,1027.5,1023.3,0,0,14.3,21.4,No,No
3/7/2013,NorfolkIsland,19.6,24.7,0,6.8,9.6,ESE,48,ESE,SE,28,28,65,55,1016.3,1014.8,4,3,22.2,23.7,No,No
1/18/2014,Cairns,23.6,32,0.2,6.1,10.7,SE,39,SSE,ESE,19,24,65,55,1010,1007.2,4,4,28.9,30.8,No,No
8/30/2013,NorfolkIsland,13,17.5,0.2,4.8,7,S,39,S,S,26,22,79,48,1023.4,1020.9,7,2,13,16.4,No,No
3/3/2012,Nuriootpa,13.7,25.8,0,2,8,W,37,NE,W,6,20,96,45,1008.1,1006.5,7,5,15.9,24.9,No,No
12/2/2016,Brisbane,20.1,30.4,0.4,7.6,13.2,NE,30,NW,NNE,6,11,56,62,1012.3,1009.6,2,1,27.6,29.4,No,No
12/25/2015,WaggaWagga,16.2,31.7,0,13.2,13.8,ENE,52,ENE,NNE,28,17,45,22,1015.3,1009.1,0,3,21.3,29.2,No,Yes
7/28/2009,Cobar,3.6,16.6,0,0.8,8.2,WNW,26,WNW,W,6,15,80,52,1027,1025.1,2,6,9.3,15.9,No,No
4/6/2010,Melbourne,18.4,25.3,0,7,0.5,N,48,N,NE,26,20,42,36,1014.8,1011.7,7,7,22.3,24.3,No,Yes
4/2/2016,Mildura,15,27.1,0,7,10.9,S,39,SSW,SSW,17,17,53,38,1017.8,1019,3,1,17.4,25.8,No,No
3/31/2016,Townsville,23.2,31.9,0,8,11.1,ENE,37,SE,ENE,13,30,64,59,1015,1011.2,2,1,28.9,30.6,No,No
10/6/2014,Brisbane,14.4,27.2,0,7.2,11.2,ENE,24,E,ENE,2,11,49,39,1020.4,1015.9,1,1,23.6,25.6,No,No
6/21/2009,Nuriootpa,1,16.4,0.6,1.4,9.1,NE,26,NE,NNE,4,15,81,43,1016.9,1013.8,3,6,8.9,16,No,No
11/9/2013,PerthAirport,12.4,33.1,0,10,13.1,E,50,ENE,SE,17,9,32,13,1018.7,1015.5,0,0,24.8,32.8,No,No
12/29/2015,NorfolkIsland,19.2,23.9,0,5.2,4.5,NE,33,NE,NNE,20,13,62,66,1008.2,1005.7,7,8,22.7,22.4,No,Yes
10/9/2014,SydneyAirport,14.3,22.4,0,4.8,8.5,NE,43,WSW,ENE,9,28,62,46,1023.1,1020,1,1,17.8,21.5,No,No
10/25/2013,NorfolkIsland,18.6,23.6,0,4.6,10.7,NNE,28,NNE,NE,15,13,81,76,1018.5,1017.9,4,4,20.8,21.7,No,No
4/9/2010,Sale,11.8,20.9,0.2,4,3.5,E,31,WSW,E,2,20,82,61,1017,1010.8,7,7,15.7,19.1,No,No
9/18/2008,Perth,13.2,20,1.8,4,5.5,WNW,56,NW,W,22,20,58,67,1010.8,1011.8,5,4,18.9,19.5,Yes,Yes
6/23/2011,Moree,0.6,16.6,0,2.4,9.8,SW,41,W,SW,9,26,80,49,1023.6,1021.6,0,2,7.3,16.2,No,No
11/10/2012,Moree,18.5,25.1,0,2,0.4,WSW,33,S,SW,7,20,45,22,1017.4,1015.5,8,8,19.4,24.7,No,No
10/6/2012,Cairns,21.1,27.9,0,10.4,1.3,SE,37,SSE,SE,15,22,73,58,1017.6,1014.4,7,7,24.4,26.3,No,No
3/23/2011,Melbourne,16.4,23.1,0,2.6,6.9,N,52,NNW,N,13,28,75,40,1003.9,1002.5,7,7,17.2,22.4,No,No
4/16/2015,MountGambier,11.6,16.9,0.2,2.6,2.7,S,26,SSW,S,11,17,68,59,1027.2,1025.5,7,7,13.7,15.2,No,No
7/16/2010,Woomera,8.9,16.8,0.2,1.4,4.2,NE,20,NE,NE,4,7,59,45,1028,1025.5,7,4,12.9,15.3,No,No
3/14/2014,SydneyAirport,18.8,28.6,0,4,7.9,NNE,48,N,ENE,11,33,65,49,1018.3,1014.6,6,1,24.2,25.9,No,No
1/5/2009,MelbourneAirport,9.7,29,0,7.4,12.3,SE,33,SW,SSE,9,20,51,31,1011.9,1010.3,6,2,19.4,27.1,No,No
2/12/2016,Cairns,24,33.4,0,8,11.8,SE,33,SSE,ESE,15,20,65,55,1010.2,1005.6,3,3,29.2,33.1,No,No
4/26/2009,Woomera,11.9,19.5,0.2,5.8,7.1,SW,46,WSW,SW,24,26,65,43,1015.9,1015.2,3,6,14.7,17.8,No,No
9/11/2008,Perth,13.4,20.5,0.8,2.6,7,WSW,46,WSW,WSW,19,20,71,62,1014.1,1012.5,3,4,17.3,18.9,No,No
2/8/2011,MountGambier,13.1,22.6,0,5.2,11,SSE,41,SE,S,22,22,57,48,1024.9,1022.9,5,1,16.6,21.7,No,No
12/1/2016,MelbourneAirport,9.1,24.6,0,4,8.3,SSE,33,S,SSE,6,24,73,47,1008.9,1005.3,7,7,15.1,24.1,No,No
10/20/2014,Sydney,15.8,20.8,0,10.6,4,SSE,69,S,S,33,22,59,74,1028.7,1029.8,7,8,19.8,17,No,No
10/8/2010,Portland,9,15.1,0.8,2.2,10,W,39,WSW,WSW,19,20,83,76,1026.8,1027,5,5,12,14,No,No
12/22/2009,Melbourne,15.9,27.5,0,7.4,11.1,S,33,SSW,SSE,7,15,67,43,1013.2,1011.8,6,1,19,24.3,No,No
8/9/2014,Hobart,7.8,16.6,0,2.6,2.5,NNW,59,NW,NNW,24,22,55,41,1019.7,1014,7,7,12.6,16.5,No,No
3/26/2014,MountGambier,13,27.7,0.2,2.6,10.2,SSE,31,ESE,ENE,13,13,90,48,1024.4,1020.6,1,2,16.7,26.9,No,No
11/12/2010,Brisbane,19,28,0,6.6,11,NE,28,NNE,NNE,7,11,71,55,1016.9,1015,5,4,24.6,25.7,No,No
5/21/2011,Cairns,21.6,29,0.4,6.8,9.4,SE,41,S,SE,17,28,72,60,1015.7,1013.3,4,3,25.1,27.7,No,Yes
5/23/2010,Portland,0.7,14.1,0,1,7.1,NNE,33,N,NE,9,15,89,54,1020.4,1015.7,1,5,4.6,13.7,No,No
12/13/2009,MountGambier,12.7,19.4,1,4,0.7,SW,37,SW,SSW,20,24,82,68,1022.6,1022.1,7,8,15,18.2,No,No
4/29/2013,MountGambier,6.4,17.6,0,3,5.3,SW,28,NNW,WSW,15,13,84,53,1024.6,1024.8,7,6,11.3,17.5,No,No
4/23/2016,Darwin,24.9,35.5,0,8,9.8,E,52,SSE,ENE,13,20,63,34,1012.4,1008.7,5,5,29.8,34.7,No,No
10/13/2010,PerthAirport,5.9,23.4,0,6,11.4,SSW,50,SSW,WSW,15,28,46,38,1018.7,1015.8,0,1,17,21.6,No,No
11/8/2010,Brisbane,19,26.2,0,7,2.8,E,24,ENE,ENE,11,13,63,61,1021.9,1020.3,8,7,24.2,24.3,No,No
1/24/2015,MountGambier,7.6,24.5,0,6.8,10.4,W,67,NNW,WNW,15,35,59,38,1006.3,1004.3,2,7,17,22.2,No,Yes
3/30/2009,Darwin,25.1,32.8,0,8.4,8.1,NE,48,E,ENE,28,30,71,41,1010.1,1008.1,6,2,27.9,32.3,No,No
6/13/2009,SydneyAirport,7.6,20.1,0,2.6,4.6,WNW,31,NW,NNW,20,13,68,29,1017.4,1013.6,7,7,9.8,18.1,No,No
3/20/2015,Mildura,12.5,24.8,0,11.3,10.8,SSE,37,SSW,SSE,11,20,65,32,1019.9,1020.2,0,3,15.7,22.7,No,No
9/16/2012,Moree,7.3,24.6,0,4.4,10.4,NNE,41,NNE,WNW,30,13,46,30,1022,1016.5,3,6,16,23.5,No,No
8/26/2010,MelbourneAirport,4.1,12.6,0,2.2,3,WNW,48,NNW,WNW,22,20,70,60,999.6,999.2,7,7,8.1,12.4,No,Yes
1/27/2010,Mildura,18.6,34.3,0,13.2,9.9,SSE,37,SE,S,20,17,54,27,1013.6,1012.1,2,6,21.5,31.8,No,No
8/12/2010,CoffsHarbour,7.9,19.8,0,2.6,10,WSW,46,N,WSW,17,19,48,30,1006.1,1003.8,1,1,15.9,19,No,No
2/5/2012,NorfolkIsland,22,24.1,2,1.2,0.2,ENE,63,ENE,E,20,22,96,96,1001.7,999.9,8,8,22.8,23.2,Yes,Yes
3/2/2015,Brisbane,23,31.6,0,6.4,11.3,SE,33,SSW,ESE,7,15,64,57,1013,1011,5,4,27.8,29.1,No,No
4/13/2016,PerthAirport,19.9,25.4,1.8,0.8,5.5,WSW,31,WSW,SW,9,20,87,64,1020.3,1018.5,7,4,21.3,25.1,Yes,No
12/29/2015,Mildura,16.6,35.4,0,11,12.4,SSE,26,ESE,SE,15,15,31,13,1020.9,1017.8,0,0,23.9,33.4,No,No
6/10/2015,Brisbane,12.7,24.2,0,1,6.1,SE,26,SW,ESE,7,11,76,53,1026.1,1024.4,5,7,17.2,22.6,No,No
10/13/2013,Cairns,20.4,31.5,0,10,8.6,SSE,31,SSE,ENE,17,20,57,62,1015.2,1011.4,2,3,28,29.4,No,No
11/24/2009,Cairns,21.6,31,0,6.2,7.3,ESE,39,SSE,E,17,19,65,69,1013,1011.4,7,7,27.6,26.7,No,Yes
3/18/2011,MelbourneAirport,12.7,18.1,0,3.4,3.5,SE,35,SE,SSE,15,22,63,53,1019.4,1017.7,7,6,13.5,16.3,No,No
12/28/2010,Canberra,7.3,21.8,0,10,11.7,NNE,33,ENE,NE,13,15,57,42,1017.4,1015.5,2,1,13.1,20.7,No,No
7/20/2014,Mildura,-0.2,14.1,0,1.8,6.9,NE,17,SE,SE,7,6,99,53,1029,1025.9,7,6,3.5,13.2,No,No
12/6/2010,Williamtown,18.6,28,0,5.4,11.2,ENE,44,NE,E,17,30,68,57,1013.5,1012,5,3,24.3,26.9,No,No
5/4/2015,Sydney,17.3,21.8,0.4,1.8,0.3,S,28,W,SSE,17,7,83,66,1016,1013.2,7,6,18.3,21.6,No,No
1/9/2010,Moree,19.6,33.2,0,8,13,NE,30,E,NNE,13,11,59,34,1019.6,1016.1,0,1,25.1,31.3,No,No
6/22/2016,Melbourne,11.2,15.4,0,2,4.5,NW,39,NNW,WNW,13,11,67,68,1003.6,1004.6,3,7,11.9,13.2,No,No
10/7/2011,NorfolkIsland,15.4,19.2,0,6.2,1.3,WSW,35,WSW,WNW,17,20,66,61,1016.1,1014.2,7,7,17.7,17.7,No,No
10/8/2011,AliceSprings,12.4,32.3,0,8.2,11.5,ENE,35,ENE,SSE,24,7,33,15,1015.5,1010.5,0,2,23,32.1,No,No
